Account Number,Suite,House Number,Street Name,Garage,Neighbourhood ID,Neighbourhood,Ward,Assessed Value,Latitude,Longitude,Point Location,Assessment Class % 1,Assessment Class % 2,Assessment Class % 3,Assessment Class 1,Assessment Class 2,Assessment Class 3
1097211,,17803,93 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,463000,53.64063434,-113.4842776,POINT (-113.48427760893499 53.64063434160114),100,,,RESIDENTIAL,,
1209030,,7211,183A STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,341000,53.50634089,-113.6381491,POINT (-113.6381490944443 53.50634089068742),100,,,RESIDENTIAL,,
1248095,22,3111,142 AVENUE NW,N,2320,HAIRSINE,Dene Ward,128500,53.60579807,-113.3888382,POINT (-113.3888382362595 53.60579806740863),100,,,RESIDENTIAL,,
1304971,,9912,150 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,265500,53.53815257,-113.5802682,POINT (-113.58026816723999 53.538152571628686),100,,,RESIDENTIAL,,
1177906,,16508,83 AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,324000,53.51675886,-113.6077359,POINT (-113.6077358887733 53.51675886122888),100,,,RESIDENTIAL,,
1122076,301,11324,97 STREET NW,N,1230,SPRUCE AVENUE,O-day'min Ward,65500,53.56338272,-113.4923879,POINT (-113.49238794264247 53.56338272438405),100,,,RESIDENTIAL,,
1196401,,15724,84 STREET NW,N,2050,BELLE RIVE,tastawiyiniwak Ward,260500,53.61851771,-113.4708374,POINT (-113.47083738539014 53.618517711916745),100,,,RESIDENTIAL,,
1169879,118,16725,106 STREET NW,N,3030,BATURYN,tastawiyiniwak Ward,172000,53.62981153,-113.5047156,POINT (-113.50471561488737 53.629811530844286),100,,,RESIDENTIAL,,
1190156,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54033966,-113.5255083,POINT (-113.52550829517108 53.54033965527479),100,,,RESIDENTIAL,,
1255744,,77,HUNTINGTON HILL NW,N,5170,EMPIRE PARK,papastew Ward,134500,53.48548453,-113.497699,POINT (-113.49769898515218 53.48548453282371),100,,,RESIDENTIAL,,
1198084,,10621,11 AVENUE NW,N,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,231000,53.44122294,-113.4996749,POINT (-113.49967488583613 53.44122294104814),100,,,RESIDENTIAL,,
1086958,1703,12141,JASPER AVENUE NW,N,1150,OLIVER,O-day'min Ward,97500,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1033679,,18428,96 AVENUE NW,Y,4240,LA PERLE,Nakota Isga Ward,323500,53.53170013,-113.6415071,POINT (-113.64150709717167 53.53170013082066),100,,,RESIDENTIAL,,
1296136,43,10205,158 AVENUE NW,N,3040,BEAUMARIS,tastawiyiniwak Ward,178000,53.61879818,-113.5000049,POINT (-113.5000048591404 53.61879817678316),100,,,RESIDENTIAL,,
1214584,,,,N,1070,CROMDALE,Métis Ward,8000,53.55591201,-113.4703111,POINT (-113.47031114606736 53.55591201019),100,,,RESIDENTIAL,,
1170273,130,16725,106 STREET NW,N,3030,BATURYN,tastawiyiniwak Ward,165500,53.62981153,-113.5047156,POINT (-113.50471561488737 53.629811530844286),100,,,RESIDENTIAL,,
1074285,,1404,78 AVENUE NW,N,6690,SOUTHEAST INDUSTRIAL,Sspomitapi Ward,1292000,53.51531746,-113.3650007,POINT (-113.3650007033406 53.515317460430005),100,,,COMMERCIAL,,
1042928,13,15710,BEAUMARIS ROAD NW,N,3040,BEAUMARIS,tastawiyiniwak Ward,189500,53.61796617,-113.5032867,POINT (-113.50328669242306 53.61796616572657),100,,,RESIDENTIAL,,
1331560,,9613,167 STREET NW,N,4180,GLENWOOD,Nakota Isga Ward,8500,53.53448136,-113.6101031,POINT (-113.61010305844881 53.53448135874409),100,,,RESIDENTIAL,,
1017391,,1046,106 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,486500,53.44088616,-113.4988619,POINT (-113.49886193410333 53.440886161277746),100,,,RESIDENTIAL,,
1009208,,15228,85 STREET NW,Y,2260,EVANSDALE,tastawiyiniwak Ward,367500,53.61565134,-113.4721989,POINT (-113.47219892120214 53.615651344872425),100,,,RESIDENTIAL,,
1325612,,9523,163 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,288000,53.53255935,-113.6021397,POINT (-113.60213969423931 53.5325593528578),100,,,RESIDENTIAL,,
1197128,13,7604,29 AVENUE NW,N,6340,KAMEYOSEK,Karhiio Ward,153000,53.46092193,-113.447062,POINT (-113.44706203350451 53.46092193427104),100,,,RESIDENTIAL,,
1205095,31,1904,48 STREET NW,N,6580,POLLARD MEADOWS,Sspomitapi Ward,174500,53.45079162,-113.4151971,POINT (-113.41519713427994 53.45079162276295),100,,,RESIDENTIAL,,
1265792,,14930,91 AVENUE NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,312500,53.52507864,-113.5792924,POINT (-113.57929238592752 53.52507863955471),100,,,RESIDENTIAL,,
1158468,111,10529,93 STREET NW,N,1020,BOYLE STREET,O-day'min Ward,56500,53.55082661,-113.4778233,POINT (-113.47782334690643 53.55082660963725),100,,,RESIDENTIAL,,
1187244,,8912,162 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,383500,53.52502357,-113.6016766,POINT (-113.60167661563318 53.525023569034445),100,,,RESIDENTIAL,,
1235340,1901,10149,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,198000,53.52349869,-113.4938708,POINT (-113.49387075218355 53.52349869022008),100,,,RESIDENTIAL,,
1018845,,5311,86 STREET NW,N,6430,MCINTYRE INDUSTRIAL,Karhiio Ward,8955500,53.4911231,-113.4535682,POINT (-113.45356824241225 53.491123100340396),100,,,COMMERCIAL,,
1314343,1306,9917,110 STREET NW,N,1150,OLIVER,O-day'min Ward,197500,53.5379826,-113.50974,POINT (-113.50973998466505 53.5379825975964),100,,,RESIDENTIAL,,
1103399,,15006,77 AVENUE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,568500,53.51050453,-113.5797202,POINT (-113.57972023746112 53.51050452592275),100,,,RESIDENTIAL,,
1195049,,8344,156 AVENUE NW,Y,2050,BELLE RIVE,tastawiyiniwak Ward,314500,53.61671154,-113.4710286,POINT (-113.47102862096379 53.616711539192025),100,,,RESIDENTIAL,,
1177757,,8314,165 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,351500,53.51708911,-113.607245,POINT (-113.60724499711029 53.51708910917946),100,,,RESIDENTIAL,,
1014695,,1503,104 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,411500,53.44571985,-113.4939518,POINT (-113.49395184814875 53.44571985477111),100,,,RESIDENTIAL,,
1059302,,155,KINISKI CRESCENT NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,323000,53.48070833,-113.4047356,POINT (-113.40473562169622 53.48070832853122),100,,,RESIDENTIAL,,
1071620,,128,WINDERMERE CRESCENT NW,Y,5570,WINDERMERE,pihêsiwin Ward,1484000,53.45169364,-113.6178657,POINT (-113.61786566108943 53.45169364134761),100,,,RESIDENTIAL,,
1161074,,8104,163 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,329500,53.51532193,-113.6031971,POINT (-113.60319711139788 53.51532192633094),100,,,RESIDENTIAL,,
1221886,12,2115,118 STREET NW,N,5460,SKYRATTLER,Ipiihkoohkanipiaohtsi Ward,153000,53.45106722,-113.5294886,POINT (-113.52948864239029 53.45106721911202),100,,,RESIDENTIAL,,
1010115,,968,RICE ROAD NW,Y,5350,RHATIGAN RIDGE,pihêsiwin Ward,509000,53.47921302,-113.5894049,POINT (-113.58940488874968 53.479213023630436),100,,,RESIDENTIAL,,
1181072,,18960,78 AVENUE NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,358500,53.51113563,-113.6517608,POINT (-113.65176077930872 53.51113562841814),100,,,RESIDENTIAL,,
1012392,,15122,45 AVENUE NW,Y,5340,RAMSAY HEIGHTS,pihêsiwin Ward,265000,53.48456049,-113.5819129,POINT (-113.58191288991183 53.48456049274555),100,,,RESIDENTIAL,,
1335207,,16719,98 AVENUE NW,Y,4180,GLENWOOD,Nakota Isga Ward,325000,53.53551936,-113.6116202,POINT (-113.61162023142028 53.535519361641306),100,,,RESIDENTIAL,,
1176684,602,10135,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,198000,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1247683,409,1624,48 STREET NW,N,6580,POLLARD MEADOWS,Sspomitapi Ward,95000,53.44606656,-113.4142418,POINT (-113.41424184432313 53.446066561734504),100,,,RESIDENTIAL,,
1264134,103,14808,26 STREET NW,N,2280,FRASER,Dene Ward,60000,53.61197346,-113.3794813,POINT (-113.37948128519791 53.61197346411985),100,,,RESIDENTIAL,,
1049915,,14709,37 STREET NW,N,2430,KIRKNESS,Dene Ward,295500,53.60996555,-113.396107,POINT (-113.39610698848226 53.60996555356659),100,,,RESIDENTIAL,,
1010859,,256,RHATIGAN ROAD WEST NW,Y,5350,RHATIGAN RIDGE,pihêsiwin Ward,503000,53.47681324,-113.5887883,POINT (-113.58878826334524 53.47681323804539),100,,,RESIDENTIAL,,
1058064,,124,KINISKI CRESCENT NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,375500,53.47956213,-113.4039746,POINT (-113.40397460578275 53.47956212959527),100,,,RESIDENTIAL,,
1037530,,9871,47 AVENUE NW,N,6560,PAPASCHASE INDUSTRIAL,Karhiio Ward,1282000,53.48433074,-113.4844137,POINT (-113.48441371206212 53.48433073964295),100,,,COMMERCIAL,,
1095538,,102,HEALY ROAD NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,496000,53.46348486,-113.5990649,POINT (-113.59906490782572 53.463484858103016),100,,,RESIDENTIAL,,
1161827,,8411,189 STREET NW,N,4020,ALDERGROVE,Nakota Isga Ward,332500,53.51829128,-113.6477577,POINT (-113.64775774479533 53.518291277854495),100,,,RESIDENTIAL,,
1255124,,33,HUNTINGTON HILL NW,N,5170,EMPIRE PARK,papastew Ward,129000,53.48548453,-113.497699,POINT (-113.49769898515218 53.48548453282371),100,,,RESIDENTIAL,,
1154251,,5606,186 STREET NW,Y,4220,JAMIESON PLACE,sipiwiyiniwak Ward,318000,53.49215296,-113.6451272,POINT (-113.64512724023085 53.49215296180966),100,,,RESIDENTIAL,,
1206515,,15921,92A AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,390000,53.52728918,-113.5963806,POINT (-113.59638062020163 53.52728918244948),100,,,RESIDENTIAL,,
1208396,,7334,183B STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,287500,53.50832882,-113.6404975,POINT (-113.64049751556018 53.5083288162104),100,,,RESIDENTIAL,,
1031798,,7911,27 AVENUE NW,N,6470,MEYONOHK,Karhiio Ward,166500,53.45704126,-113.4543188,POINT (-113.45431883515649 53.45704125727985),100,,,RESIDENTIAL,,
1118975,,11030,205 STREET NW,N,4650,WINTERBURN INDUSTRIAL AREA EAST,Nakota Isga Ward,1987000,53.55750017,-113.6752054,POINT (-113.67520537851523 53.55750017114976),100,,,COMMERCIAL,,
1243062,,9315,168 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,353000,53.52949306,-113.611994,POINT (-113.61199399570147 53.52949306486609),100,,,RESIDENTIAL,,
1102573,,20103,34 STREET NW,N,2681,EDMONTON ENERGY AND TECHNOLOGY PARK,Dene Ward,12500,53.664179,-113.3872025,POINT (-113.38720249018041 53.66417899802764),100,,,FARMLAND,,
1154152,,18605,57 AVENUE NW,Y,4220,JAMIESON PLACE,sipiwiyiniwak Ward,350500,53.49287145,-113.644934,POINT (-113.64493401098528 53.492871451514404),100,,,RESIDENTIAL,,
1127489,,15101,82 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,492000,53.51504189,-113.5809364,POINT (-113.58093639885108 53.515041888265436),100,,,RESIDENTIAL,,
1283332,179,2703,79 STREET NW,N,6470,MEYONOHK,Karhiio Ward,133500,53.45774844,-113.4525293,POINT (-113.45252934111195 53.457748444411344),100,,,RESIDENTIAL,,
1233220,,4922,98 AVENUE NW,N,6180,EASTGATE BUSINESS PARK,Métis Ward,5445500,53.53795384,-113.4161968,POINT (-113.41619682108121 53.5379538421521),100,,,COMMERCIAL,,
1255108,,32,HUNTINGTON HILL NW,N,5170,EMPIRE PARK,papastew Ward,140000,53.48548453,-113.497699,POINT (-113.49769898515218 53.48548453282371),100,,,RESIDENTIAL,,
1099217,,9524,188 STREET NW,N,4240,LA PERLE,Nakota Isga Ward,290500,53.5310422,-113.6478707,POINT (-113.64787072766916 53.53104220392383),100,,,RESIDENTIAL,,
1205475,,15913,94 AVENUE NW,N,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,354000,53.529674,-113.5953779,POINT (-113.59537792378964 53.52967400132625),100,,,RESIDENTIAL,,
1291335,5,9416,149 STREET NW,N,4500,SHERWOOD,sipiwiyiniwak Ward,54000,53.5306764,-113.5785122,POINT (-113.57851215939672 53.53067640218667),100,,,RESIDENTIAL,,
1191386,,9135,175 AVENUE NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,369500,53.63651081,-113.4817759,POINT (-113.4817759229278 53.63651080502806),100,,,RESIDENTIAL,,
1078849,,7804,152B AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,369000,53.614771,-113.4633976,POINT (-113.46339759113123 53.614770995088584),100,,,RESIDENTIAL,,
1029784,55,2020,105 STREET NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,202500,53.45158552,-113.5024809,POINT (-113.50248090236477 53.451585517908704),100,,,RESIDENTIAL,,
1062272,410,10175,114 STREET NW,N,1150,OLIVER,O-day'min Ward,115000,53.54263735,-113.5170943,POINT (-113.51709427725768 53.542637347578406),100,,,RESIDENTIAL,,
1048909,,6720,152B AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,395500,53.61474517,-113.4446481,POINT (-113.44464811573881 53.61474517032497),100,,,RESIDENTIAL,,
1246685,411,1620,48 STREET NW,N,6580,POLLARD MEADOWS,Sspomitapi Ward,67000,53.44606656,-113.4142418,POINT (-113.41424184432313 53.446066561734504),100,,,RESIDENTIAL,,
1043090,58,15710,BEAUMARIS ROAD NW,N,3040,BEAUMARIS,tastawiyiniwak Ward,183000,53.61796617,-113.5032867,POINT (-113.50328669242306 53.61796616572657),100,,,RESIDENTIAL,,
1299536,,283,LAGO LINDO CRESCENT NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,375500,53.63100724,-113.4896664,POINT (-113.48966638368971 53.631007235174316),100,,,RESIDENTIAL,,
1026848,26,1020,41 STREET NW,N,6140,CRAWFORD PLAINS,Sspomitapi Ward,164000,53.43868162,-113.4059271,POINT (-113.4059270538057 53.43868161758746),100,,,RESIDENTIAL,,
1309251,602,2908,116A AVENUE NW,N,2660,RUNDLE HEIGHTS,Métis Ward,79000,53.56948141,-113.3880809,POINT (-113.38808091818993 53.56948140863039),100,,,RESIDENTIAL,,
1071349,,196,WINDERMERE DRIVE NW,Y,5570,WINDERMERE,pihêsiwin Ward,1183500,53.44585251,-113.6233476,POINT (-113.62334764709279 53.44585250774205),100,,,RESIDENTIAL,,
1114552,,7531,151 STREET NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,479500,53.50856557,-113.5813282,POINT (-113.58132820271315 53.508565572790616),100,,,RESIDENTIAL,,
1141985,,7103,187A STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,464500,53.50436378,-113.6466458,POINT (-113.64664578450045 53.50436377631308),100,,,RESIDENTIAL,,
1234996,1602,10149,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,168000,53.52349869,-113.4938708,POINT (-113.49387075218355 53.52349869022008),100,,,RESIDENTIAL,,
1311778,308,18240,84 AVENUE NW,N,4020,ALDERGROVE,Nakota Isga Ward,69500,53.51773305,-113.6389804,POINT (-113.63898044563302 53.51773305159083),100,,,RESIDENTIAL,,
1011949,,315,WESTRIDGE ROAD NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,582500,53.50835611,-113.6063287,POINT (-113.6063287256256 53.508356107834),100,,,RESIDENTIAL,,
1028489,11,10453,20 AVENUE NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,194500,53.44972173,-113.4984876,POINT (-113.49848762659067 53.44972172727261),100,,,RESIDENTIAL,,
1118793,,20140,110 AVENUE NW,N,4650,WINTERBURN INDUSTRIAL AREA EAST,Nakota Isga Ward,706000,53.55723382,-113.6684471,POINT (-113.66844712846533 53.557233824346866),100,,,COMMERCIAL,,
1326065,,9517,162 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,345000,53.53282599,-113.6003642,POINT (-113.6003641688084 53.53282598865699),100,,,RESIDENTIAL,,
1062363,508,10175,114 STREET NW,N,1150,OLIVER,O-day'min Ward,107500,53.54263735,-113.5170943,POINT (-113.51709427725768 53.542637347578406),100,,,RESIDENTIAL,,
1279082,,9409,154 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,267500,53.53049274,-113.5862725,POINT (-113.58627247361828 53.530492744884484),100,,,RESIDENTIAL,,
1136274,,8009,156 STREET NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,371000,53.51457449,-113.5899407,POINT (-113.58994065114017 53.5145744852673),100,,,RESIDENTIAL,,
1152701,,16213,84 AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,334500,53.51749798,-113.6028934,POINT (-113.60289340981443 53.517497984107315),100,,,RESIDENTIAL,,
1124650,17,4403,RIVERBEND ROAD NW,N,5340,RAMSAY HEIGHTS,pihêsiwin Ward,185500,53.48156209,-113.5788299,POINT (-113.57882985906069 53.481562086954206),100,,,RESIDENTIAL,,
1060169,16,1415,62 STREET NW,N,6670,SAKAW,Karhiio Ward,148500,53.4437502,-113.4311812,POINT (-113.43118122134344 53.44375019658075),100,,,RESIDENTIAL,,
1082932,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1280288,,9540,154 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,266500,53.53264422,-113.5873008,POINT (-113.5873007554376 53.532644221973),100,,,RESIDENTIAL,,
1076553,,12059,28 STREET NE,N,2160,CLOVER BAR AREA,Dene Ward,436000,53.57610279,-113.3006837,POINT (-113.3006837097524 53.57610279305697),100,,,COMMERCIAL,,
1212414,,14909,121A AVENUE NW,N,4330,MITCHELL INDUSTRIAL,Anirniq Ward,2069000,53.57325556,-113.5789072,POINT (-113.57890721806051 53.573255559192134),100,,,COMMERCIAL,,
1320266,,4335,33 STREET NW,Y,6390,LARKSPUR,Sspomitapi Ward,600000,53.48178362,-113.3920887,POINT (-113.39208870939476 53.48178362336129),100,,,RESIDENTIAL,,
1066646,,1810,28 AVENUE SW,Y,6663,DECOTEAU,Sspomitapi Ward,957500,53.40918145,-113.3702355,POINT (-113.37023554249902 53.409181453745006),100,,,RESIDENTIAL,,
1190644,,9336,176 AVENUE NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,382500,53.63869094,-113.4859867,POINT (-113.4859867259702 53.63869093865191),100,,,RESIDENTIAL,,
1206721,,15906,92 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,332000,53.52694988,-113.5951474,POINT (-113.59514738481671 53.52694988413332),100,,,RESIDENTIAL,,
1310010,,9335,150 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,357000,53.52952441,-113.5793011,POINT (-113.57930108339662 53.52952440508431),100,,,RESIDENTIAL,,
1007863,,8320,152C AVENUE NW,Y,2260,EVANSDALE,tastawiyiniwak Ward,325500,53.61556273,-113.4691011,POINT (-113.46910106545516 53.61556273245185),100,,,RESIDENTIAL,,
1012632,,1044,107 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,491500,53.44115326,-113.5024999,POINT (-113.50249989128376 53.44115326417796),100,,,RESIDENTIAL,,
1133735,302,18008,62B AVENUE NW,N,4380,ORMSBY PLACE,sipiwiyiniwak Ward,89000,53.4972587,-113.6349593,POINT (-113.63495926233547 53.49725870292608),100,,,RESIDENTIAL,,
1190305,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54033966,-113.5255083,POINT (-113.52550829517108 53.54033965527479),100,,,RESIDENTIAL,,
1214030,,,,N,1070,CROMDALE,Métis Ward,8000,53.55591201,-113.4703111,POINT (-113.47031114606736 53.55591201019),100,,,RESIDENTIAL,,
1272061,,15533,STONY PLAIN ROAD NW,N,4580,WEST JASPER PLACE,Nakota Isga Ward,623500,53.54099616,-113.5893137,POINT (-113.5893136796387 53.540996160209794),83,17,,COMMERCIAL,RESIDENTIAL,
1106004,,15108,76 AVENUE NW,N,4430,RIO TERRACE,sipiwiyiniwak Ward,1535000,53.5092296,-113.5816015,POINT (-113.58160150122245 53.50922959579895),100,,,COMMERCIAL,,
1258805,,15310,91 AVENUE NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,399000,53.52508332,-113.5855555,POINT (-113.58555546316919 53.52508332416981),100,,,RESIDENTIAL,,
1088897,55,13833,30 STREET NW,N,2320,HAIRSINE,Dene Ward,153500,53.60190207,-113.3876091,POINT (-113.38760910168453 53.60190206576207),100,,,RESIDENTIAL,,
1097302,,17835,93 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,373000,53.64187839,-113.4842646,POINT (-113.48426459623465 53.64187839037192),100,,,RESIDENTIAL,,
1119551,,22741,110 AVENUE NW,N,4670,WINTERBURN INDUSTRIAL AREA WEST,Nakota Isga Ward,559500,53.55662062,-113.7086934,POINT (-113.70869338895427 53.5566206151488),100,,,COMMERCIAL,,
1073386,,6604,30 STREET NW,N,6690,SOUTHEAST INDUSTRIAL,Sspomitapi Ward,2182000,53.50345468,-113.3893035,POINT (-113.38930346614946 53.50345467648266),100,,,COMMERCIAL,,
1163567,,16439,79A AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,377500,53.51262383,-113.6059012,POINT (-113.60590119946141 53.51262383475831),100,,,RESIDENTIAL,,
1160373,,21703,112 AVENUE NW,N,4670,WINTERBURN INDUSTRIAL AREA WEST,Nakota Isga Ward,4099000,53.55875067,-113.693198,POINT (-113.69319801693575 53.5587506719918),100,,,COMMERCIAL,,
1224575,,10809,20A AVENUE NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,305000,53.45146505,-113.5074347,POINT (-113.50743469412707 53.451465048159456),100,,,RESIDENTIAL,,
1073998,,6510,MERIDIAN STREET NW,N,6420,MAPLE RIDGE INDUSTRIAL,Sspomitapi Ward,1494000,53.50189895,-113.3458162,POINT (-113.34581616301222 53.50189894594567),65,35,,RESIDENTIAL,COMMERCIAL,
1313055,205,9917,110 STREET NW,N,1150,OLIVER,O-day'min Ward,194000,53.5379826,-113.50974,POINT (-113.50973998466505 53.5379825975964),100,,,RESIDENTIAL,,
1082791,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1095959,,9312,180A AVENUE NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,334000,53.64314744,-113.4848506,POINT (-113.48485063707442 53.64314744039641),100,,,RESIDENTIAL,,
1121649,,14545,52 STREET NW,N,2130,CASSELMAN,Dene Ward,145500,53.60835022,-113.4190608,POINT (-113.4190607766373 53.60835021899318),100,,,RESIDENTIAL,,
1143759,,9241,93 STREET NW,Y,6040,BONNIE DOON,Métis Ward,369000,53.52808614,-113.4694806,POINT (-113.46948061001012 53.528086141228115),100,,,RESIDENTIAL,,
1195874,,8714,160A STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,367500,53.52186445,-113.599726,POINT (-113.59972604300754 53.521864448544065),100,,,RESIDENTIAL,,
1242551,,16605,93A AVENUE NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,341000,53.52960216,-113.6095005,POINT (-113.60950048296455 53.529602157651254),100,,,RESIDENTIAL,,
1020411,,215,WOLF WILLOW CRESCENT NW,N,4440,RIVER VALLEY LESSARD NORTH,sipiwiyiniwak Ward,154500,53.5035339,-113.5948735,POINT (-113.59487349292775 53.50353389814492),100,,,COMMERCIAL,,
1222983,,16503,90 AVENUE NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,335000,53.52504092,-113.6078801,POINT (-113.60788007978142 53.52504091554028),100,,,RESIDENTIAL,,
1129873,,7720,188 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,336500,53.51082256,-113.6476947,POINT (-113.64769466091289 53.51082255666458),100,,,RESIDENTIAL,,
1007137,,8859,152B AVENUE NW,Y,2260,EVANSDALE,tastawiyiniwak Ward,380000,53.61448017,-113.4794695,POINT (-113.47946950331843 53.61448016849362),100,,,RESIDENTIAL,,
1150333,,8305,160 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,388000,53.5173416,-113.597873,POINT (-113.59787295855618 53.51734159749704),100,,,RESIDENTIAL,,
1193101,,7220,71 STREET NW,N,6160,DAVIES INDUSTRIAL EAST,Métis Ward,1000,53.50870048,-113.4366085,POINT (-113.4366084953313 53.50870047521903),100,,,COMMERCIAL,,
1165257,,8104,169B STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,341500,53.5145201,-113.6140255,POINT (-113.61402545397696 53.51452010063442),100,,,RESIDENTIAL,,
1294339,26,14620,26 STREET NW,N,2280,FRASER,Dene Ward,141500,53.61091518,-113.3800782,POINT (-113.38007816065196 53.61091518216906),100,,,RESIDENTIAL,,
1193416,,8729,163 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,351500,53.52213572,-113.6023188,POINT (-113.60231876850271 53.522135720452226),100,,,RESIDENTIAL,,
1111517,,20804,STONY PLAIN ROAD NW,N,4650,WINTERBURN INDUSTRIAL AREA EAST,Nakota Isga Ward,3721500,53.54252325,-113.6779092,POINT (-113.67790921916405 53.54252325390931),100,,,COMMERCIAL,,
